id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
1662,3.817539,tcp,http,FIN,14,18,1684,10168,8.120415,31,29,3277.50415,20126.05469,3,5,293.62976,238.561813,17024.62774,15333.50957,255,2179129880,1654580329,255,0.000676,0.000544,0.000132,120,565,1,3924,1,0,8,1,1,1,0,0,1,7,3,0,Normal,0
53434,9e-06,pvp,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,1,1,1,2,0,0,0,1,2,0,Analysis,1
4422,0.017931,tcp,-,FIN,16,18,1540,1644,1840.388216,31,29,644247.4375,692878.25,4,4,1.1754,1.028235,71.429687,2.122663,255,1160014163,3309843418,255,0.000566,0.000448,0.000118,96,91,0,0,11,0,5,5,1,5,0,0,0,5,13,0,Normal,0
42657,0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.644,0.0,10.95451,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1,Normal,0
47971,8e-06,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,9,2,4,3,3,10,0,0,0,4,9,0,Analysis,1
23820,0.191374,tcp,-,FIN,22,26,2054,2582,245.592395,31,29,81975.60938,103796.75,6,6,9.095476,7.63352,533.047845,488.812214,255,916515741,916791585,255,0.00066,0.000527,0.000133,93,99,0,0,3,0,3,1,1,1,0,0,0,1,5,0,Normal,0
65718,0.823533,tcp,-,FIN,16,10,968,556,30.357011,254,252,8820.533203,4866.835938,5,3,53.822401,82.771781,2807.588898,108.355828,255,1971489196,3179956072,255,0.161702,0.078578,0.083124,61,56,0,0,5,1,1,1,1,4,0,0,0,1,5,0,Normal,0
44622,9e-06,udp,-,INT,2,0,828,0,111111.1072,254,0,368000000.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,414,0,0,0,10,2,9,9,1,10,0,0,0,10,10,0,Normal,0
48316,8e-06,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,8,2,6,6,6,8,0,0,0,23,8,0,Analysis,1
49195,0.96391,tcp,http,FIN,10,8,820,1086,17.636502,62,252,6125.053223,7892.853027,2,2,107.101111,127.727289,5558.779973,248.209766,255,2769746626,3393110773,255,0.244765,0.069162,0.175603,82,136,1,141,2,1,1,1,1,3,0,0,1,3,2,0,Analysis,1
20851,0.001112,udp,dns,CON,2,2,146,178,2697.841802,31,29,525179.875,640287.8125,0,0,0.008,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,1,0,1,1,1,1,0,0,0,3,4,0,Normal,0
58937,0.558356,tcp,http,FIN,10,8,800,1268,30.446526,62,252,10315.99902,15903.83203,2,2,62.039556,67.879141,3285.794847,130.063969,255,1566480817,1891201619,255,0.124691,0.062691,0.062,80,159,1,232,5,1,1,1,1,5,0,0,1,1,5,0,Analysis,1
13294,0.001039,udp,dns,CON,2,2,146,178,2887.391736,31,29,562078.9375,685274.3125,0,0,0.009,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,3,2,1,4,0,0,0,2,2,0,Normal,0
25866,0.445203,tcp,-,FIN,22,24,2054,2478,101.077485,31,29,35237.85547,42677.16016,6,6,21.184048,20.209046,1320.284808,1288.180587,255,471874991,2617521166,255,0.000749,0.0006,0.000149,93,103,0,0,6,0,1,1,1,1,0,0,0,1,3,0,Normal,0
35908,1.084842,tcp,http,FIN,14,18,1684,10168,28.575591,31,29,11533.47754,70823.21875,3,5,83.423767,63.783706,8790.980946,7698.278662,255,1236946427,1238001386,255,0.000653,0.000515,0.000138,120,565,1,3924,3,0,1,1,1,2,0,0,1,1,2,0,Normal,0
114230,0.516293,tcp,-,FIN,8,8,364,558,29.053271,254,252,4942.929688,7577.092773,1,2,73.756145,64.40757,4379.968643,97.071125,255,1599447611,4128006670,255,0.118654,0.042832,0.075822,46,70,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Backdoor,1
150004,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,3,2,2,5,0,0,0,5,5,0,Backdoor,1
10578,0.035879,tcp,-,FIN,68,70,4014,59460,3818.389479,31,29,881852.875,13068591.0,7,28,0.53091,0.512667,0.0,29.85051,255,1963638510,1975905956,255,0.000627,0.000501,0.000126,59,849,0,0,7,0,4,1,1,1,0,0,0,4,9,0,Normal,0
34609,0.000932,udp,dns,CON,2,2,130,162,3218.884136,31,29,557939.9375,695279.0,0,0,0.004,0.003,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,3,0,2,1,1,2,0,0,0,2,4,0,Normal,0
75773,2e-06,udp,-,INT,2,0,104,0,500000.0013,254,0,208000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,5,2,1,1,1,5,0,0,0,1,5,0,Normal,0
47929,8e-06,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,9,2,4,3,3,10,0,0,0,4,9,0,Backdoor,1
85771,5e-06,dcn,-,INT,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,2,2,2,9,0,0,0,2,3,0,Analysis,1
18105,0.001058,udp,dns,CON,2,2,146,178,2835.538689,31,29,551984.875,672967.875,0,0,0.008,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,1,0,2,1,1,1,0,0,0,2,2,0,Normal,0
123845,0.396398,tcp,-,FIN,10,6,612,268,37.840755,254,252,11120.13672,4520.708984,2,1,38.660889,70.663203,1904.175464,93.312508,255,1589589371,2602288033,255,0.102803,0.043077,0.059726,61,45,0,0,3,1,1,1,1,1,0,0,0,1,1,0,Shellcode,1
8436,0.018007,tcp,-,FIN,16,18,1540,1644,1832.620555,31,29,641528.25,689953.875,4,4,1.180267,1.031941,71.965599,2.031963,255,3985270218,3990363268,255,0.00058,0.000458,0.000122,96,91,0,0,10,0,6,6,1,7,0,0,0,11,14,0,Normal,0
13587,0.001176,udp,dns,CON,2,2,146,178,2551.020428,31,29,496598.6563,605442.1875,0,0,0.008,0.001,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,4,1,1,4,0,0,0,4,2,0,Normal,0
115890,59.656837,ospf,-,REQ,48,0,5184,0,0.787839,254,0,680.693115,0.0,0,0,1311.15075,0.0,1516.451375,0.0,0,0,0,0,0.0,0.0,0.0,108,0,0,0,1,6,1,1,1,1,0,0,0,1,1,0,Backdoor,1
62868,1.074054,tcp,http,FIN,10,8,866,1252,15.827882,62,252,5809.763672,8163.462891,2,2,119.214,142.331,7944.888404,293.199813,255,4293763250,480148046,255,0.152017,0.077729,0.074288,87,157,1,201,4,1,4,3,3,4,0,0,9,3,4,0,Analysis,1
120915,1.115789,ospf,-,INT,42,0,1890,0,36.745297,254,0,13228.30664,0.0,0,0,27.214365,0.0,28.648002,0.0,0,0,0,0,0.0,0.0,0.0,45,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Backdoor,1
70036,8e-06,mfe-nsp,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,2,5,0,Analysis,1
22904,0.053142,udp,-,CON,4,4,520,304,131.722555,31,29,58710.625,34323.13281,0,0,12.664333,7.332667,17.900879,10.360765,0,0,0,0,0.0,0.0,0.0,130,76,0,0,7,0,2,1,1,3,0,0,0,1,10,0,Normal,0
77899,3e-06,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,3,3,3,6,0,0,0,23,6,0,Backdoor,1
15122,0.048376,tcp,ftp-data,FIN,6,8,320,1826,268.728287,31,29,44154.125,264263.25,1,2,9.6118,6.839286,658.547834,16.440469,255,3614134748,1470504495,255,0.001503,0.000498,0.001005,53,228,0,0,2,0,3,1,1,3,0,0,0,5,2,0,Normal,0
46958,0.753382,tcp,-,CON,6,2,978,86,9.291435,62,252,8654.307617,456.607666,2,1,150.6764,0.007,9038.962346,0.0,255,52272029,1492707371,255,0.626524,0.15533,0.471194,163,43,0,0,5,3,1,1,1,4,0,0,0,3,4,0,Normal,0
142171,5e-06,wb-expak,-,INT,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,2,5,0,Backdoor,1
48191,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,8,2,4,4,4,8,0,0,0,13,8,0,Analysis,1
48264,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,8,2,4,4,4,8,0,0,0,13,8,0,Analysis,1
108525,0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.708,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1,Normal,0
16249,0.004305,tcp,-,FIN,22,14,1470,1728,8130.081393,31,29,2609059.25,2982578.5,5,4,0.21525,0.277154,12.85774,0.360503,255,2553606556,404332342,255,0.000683,0.000549,0.000134,67,123,0,0,3,0,3,1,1,1,0,0,0,6,4,0,Normal,0
38767,7.101812,tcp,-,FIN,446,858,25056,1094788,183.474305,31,29,28161.82813,1231813.0,38,390,15.958436,8.30567,6608.893011,4776.262608,255,3292533177,3297046229,255,0.000584,0.000461,0.000123,56,1276,0,0,6,0,3,1,1,3,0,0,0,2,9,0,Normal,0
37971,1.203964,tcp,http,FIN,14,18,1684,10168,25.748278,31,29,10392.33691,63815.86328,3,5,92.583538,70.789294,9478.733991,8297.916441,255,146618763,147621580,255,0.000667,0.000542,0.000125,120,565,1,3924,2,0,3,1,1,2,0,0,1,7,6,0,Normal,0
28339,0.936578,tcp,ftp,FIN,52,54,2934,3742,112.11026,31,29,24583.11133,31373.78906,11,15,18.358097,17.661283,1427.171349,52.48607,255,654859395,2809684319,255,0.000662,0.000527,0.000135,56,69,0,0,2,0,7,1,1,6,1,1,0,5,1,0,Normal,0
33209,0.209881,tcp,-,FIN,40,42,2542,23508,385.932994,31,29,94491.64063,874743.3125,7,14,5.373103,5.104854,0.0,330.429918,255,218743008,2597879242,255,0.000715,0.000578,0.000137,64,560,0,0,9,0,1,1,1,2,0,0,0,2,6,0,Normal,0
69541,10.263181,tcp,ftp,FIN,16,14,788,856,2.825635,254,252,576.039734,619.690918,4,4,684.163983,781.260313,67237.87008,2103.32325,255,1525136257,2885393752,255,0.239535,0.106794,0.132741,49,61,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Backdoor,1
56937,8e-06,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,1,1,1,4,0,0,0,1,4,0,Analysis,1
40536,0.042594,tcp,smtp,FIN,52,42,37492,3380,2183.406078,31,29,6906324.5,619805.625,18,8,0.82802,1.026244,67.785787,2.460228,255,2925175409,2931142687,255,0.000611,0.000486,0.000125,721,80,0,0,2,0,4,1,1,1,0,0,0,2,1,0,Normal,0
94205,6e-06,unas,-,INT,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,12,2,4,4,4,14,0,0,0,4,12,0,Analysis,1
140367,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,3,3,3,6,0,0,0,3,6,0,Backdoor,1
103625,7e-06,tp++,-,INT,2,0,200,0,142857.1409,254,0,114285712.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,2,1,1,5,0,0,0,3,4,0,Backdoor,1
16695,0.009638,tcp,-,FIN,34,36,2230,13500,7159.161444,31,29,1797053.25,10894376.0,7,11,0.281818,0.257829,20.158665,16.44234,255,1205406137,1205735557,255,0.000723,0.000607,0.000116,66,375,0,0,10,0,3,1,1,3,0,0,0,5,2,0,Normal,0
82940,9e-06,ipip,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,9,2,5,4,4,11,0,0,0,5,9,0,Analysis,1
21849,0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.728,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1,Normal,0
67122,1.1e-05,udp,-,INT,2,0,1064,0,90909.0902,254,0,386909088.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,35,2,14,14,1,35,0,0,0,14,35,0,Normal,0
39960,1.458769,tcp,http,FIN,14,18,1684,10168,21.250795,31,29,8577.094727,52669.06641,3,5,112.109615,85.781176,12573.80833,11004.96468,255,3847628255,3852890856,255,0.000607,0.000485,0.000122,120,565,1,3924,4,0,3,3,1,3,0,0,1,5,1,0,Normal,0
80299,59.329048,ospf,-,INT,118,0,32096,0,1.972053,254,0,4291.186523,0.0,0,0,507.085969,0.0,629.52525,0.0,0,0,0,0,0.0,0.0,0.0,272,0,0,0,1,2,1,1,1,2,0,0,0,1,1,0,Backdoor,1
48087,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,9,5,0,Backdoor,1
25225,0.039302,tcp,-,FIN,122,126,7818,15180,6284.667621,31,29,1578342.125,3065493.0,30,32,0.338817,0.310184,23.172079,20.428104,255,3617397363,1473007766,255,0.000657,0.000526,0.000131,64,120,0,0,4,0,4,1,1,3,0,0,0,5,5,0,Normal,0
141788,3e-06,udp,-,INT,2,0,224,0,333333.3215,254,0,298666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,112,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Shellcode,1
40708,0.054891,tcp,-,FIN,72,74,4222,64070,2641.598736,31,29,606875.4375,9211710.0,7,30,0.768479,0.754222,48.348214,47.766376,255,2148147908,2148432334,255,0.00071,0.000572,0.000138,59,866,0,0,8,0,3,1,1,1,0,0,0,2,4,0,Normal,0
68453,1.002499,tcp,-,FIN,10,10,548,468,18.952638,254,252,3942.148682,3367.584473,2,2,111.388778,101.406445,6165.592802,220.781875,255,3691961313,1633585427,255,0.191278,0.089761,0.101517,55,47,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Backdoor,1
22398,0.069001,tcp,-,FIN,48,50,2958,33044,1405.776796,31,29,335879.2188,3754612.5,7,18,1.461277,1.396204,81.948968,80.439677,255,3718747027,3770657742,255,0.000698,0.000583,0.000115,62,661,0,0,4,0,1,1,1,2,0,0,0,2,6,0,Normal,0
19998,0.190291,tcp,-,FIN,84,86,4862,75600,888.113457,31,29,202006.3906,3141336.0,7,36,2.288892,2.232388,134.9781,134.342616,255,902823644,3097753341,255,0.000668,0.000535,0.000133,58,879,0,0,6,0,1,1,1,1,0,0,0,4,1,0,Normal,0
74143,2.035998,tcp,-,FIN,10,8,840,354,8.349713,254,252,2970.533203,1218.075806,2,1,226.212778,275.672719,13364.39479,518.354938,255,1849830731,2642206110,255,0.242876,0.10628,0.136596,84,44,0,0,4,1,1,1,1,1,0,0,0,2,2,0,Shellcode,1
75733,9e-06,sat-mon,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,2,2,2,4,0,0,0,3,4,0,Backdoor,1
42761,0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.664,0.0,10.954512,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1,Normal,0
48142,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,8,2,4,4,4,8,0,0,0,13,8,0,Backdoor,1
46925,1.108934,tcp,-,FIN,12,10,978,852,18.937105,254,252,6471.079102,5533.241699,3,2,100.812182,115.557336,6124.030079,221.362797,255,1576607142,1047364517,255,0.107363,0.038734,0.068629,82,85,0,0,4,1,1,1,1,2,0,0,0,1,2,0,Normal,0
940,0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.548,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1,Normal,0
47190,0.874853,tcp,-,FIN,10,8,534,354,19.431836,254,252,4398.453125,2834.761963,2,1,97.103222,111.341141,6514.242549,147.318125,255,2307124119,4118737584,255,0.134042,0.095456,0.038586,53,44,0,0,3,1,1,1,1,3,0,0,0,1,3,0,Normal,0
133152,1.310441,tcp,http,FIN,10,10,856,1202,14.498936,62,252,4706.8125,6605.409668,2,2,145.533444,128.860109,8223.474239,214.394391,255,2645781877,796595739,255,0.335478,0.150695,0.184783,86,120,1,136,2,1,1,1,1,1,0,0,1,2,1,0,Analysis,1
87692,6e-06,unas,-,INT,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,12,2,5,4,4,14,0,0,0,5,12,0,Analysis,1
133364,0.639748,tcp,http,FIN,10,8,858,1068,26.572964,62,252,9666.306641,11692.10449,2,2,71.083111,86.846711,4692.29919,163.21925,255,3241622246,4124272630,255,0.059727,0.030965,0.028762,86,134,1,109,1,1,1,1,1,1,0,0,1,1,1,0,Backdoor,1
20728,0.378553,tcp,-,FIN,28,30,4456,3080,150.573366,31,29,90808.94531,62934.38281,7,7,14.009185,13.036655,744.085508,18.482248,255,648513759,709585675,255,0.000605,0.000488,0.000117,159,103,0,0,8,0,5,1,1,5,0,0,0,5,11,0,Normal,0
48199,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,3,3,3,7,0,0,0,3,7,0,Backdoor,1
67981,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,1,1,1,6,0,0,0,13,6,0,Analysis,1
43150,3e-06,udp,-,INT,2,0,78,0,333333.3215,254,0,104000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,39,0,0,0,16,2,2,2,1,10,0,0,0,4,10,0,Normal,0
171962,3e-06,l2tp,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,2,2,2,6,0,0,0,3,6,0,Analysis,1
110149,6e-06,unas,-,INT,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,2,2,2,3,0,0,0,2,3,0,Analysis,1
117107,4.327839,tcp,-,FIN,10,8,696,354,3.928057,254,252,1159.008057,573.034241,2,1,480.871,601.704125,31206.05029,1020.544437,255,2405655258,2511552277,255,0.180946,0.115165,0.065781,70,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Shellcode,1
126602,57.889004,ospf,-,REQ,60,0,16320,0,1.019192,254,0,2217.761475,0.0,0,0,1010.394563,0.0,1226.7735,0.0,0,0,0,0,0.0,0.0,0.0,272,0,0,0,1,6,1,1,1,1,0,0,0,2,1,0,Analysis,1
39163,0.113014,tcp,-,FIN,72,74,4222,64070,1283.026908,31,29,294759.9375,4474136.0,7,30,1.610043,1.539438,91.219931,88.906148,255,4262852533,4263191107,255,0.000761,0.000626,0.000135,59,866,0,0,5,0,1,1,1,1,0,0,0,7,2,0,Normal,0
66894,9e-06,udp,-,INT,2,0,280,0,111111.1072,254,0,124444440.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,140,0,0,0,1,2,2,1,1,1,0,0,0,1,3,0,Shellcode,1
153061,6e-06,gre,-,INT,2,0,156,0,166666.6608,254,0,104000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,78,0,0,0,2,2,2,2,2,2,0,0,0,2,2,0,Backdoor,1
10657,0.001082,udp,dns,CON,2,2,146,178,2772.643321,31,29,539741.25,658040.6875,0,0,0.009,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,2,1,1,2,0,0,0,3,1,0,Normal,0
6649,0.001007,udp,dns,CON,2,2,146,178,2979.146024,31,29,579940.4375,707050.6875,0,0,0.009,0.003,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,6,1,1,2,0,0,0,1,4,0,Normal,0
9799,0.004844,udp,-,CON,4,4,568,320,1445.086676,31,29,703550.75,396366.625,0,0,1.274,1.094333,1.793224,1.538429,0,0,0,0,0.0,0.0,0.0,142,80,0,0,12,0,7,2,1,6,0,0,0,8,9,0,Normal,0
44283,0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.728,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1,Normal,0
20021,0.010954,tcp,-,FIN,34,36,2230,13500,6299.068801,31,29,1581157.5,9585539.0,7,11,0.322606,0.303853,0.0,19.718685,255,4012402043,1863154283,255,0.00093,0.000621,0.000309,66,375,0,0,6,0,2,1,1,1,0,0,0,2,3,0,Normal,0
134705,1.5e-05,ddp,-,INT,2,0,200,0,66666.66835,254,0,53333336.0,0.0,0,0,0.015,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,1,1,1,3,0,0,0,1,3,0,Backdoor,1
147951,9e-06,sprite-rpc,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,3,3,3,7,0,0,0,3,7,0,Backdoor,1
111251,0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.676,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1,Normal,0
31672,0.30359,tcp,-,FIN,26,28,4376,2976,174.577555,31,29,110886.3906,75628.3125,7,7,12.12908,11.656154,722.851192,18.840572,255,1655378035,3807829107,255,0.000651,0.000527,0.000124,168,106,0,0,9,0,1,1,1,1,0,0,0,2,7,0,Normal,0
11898,0.042298,tcp,-,FIN,38,40,2438,19266,1820.417028,31,29,449004.6875,3552886.75,7,13,1.234118,1.099816,100.769936,97.503257,255,1651906725,1704385214,255,0.00062,0.000484,0.000136,64,482,0,0,8,0,4,1,1,2,0,0,0,4,7,0,Normal,0
39480,0.046377,tcp,ftp-data,FIN,6,8,320,1838,280.311364,31,29,46057.3125,277551.375,1,2,9.212,6.538571,640.576425,15.707987,255,2384601105,2390597038,255,0.000753,0.000604,0.000149,53,230,0,0,6,0,9,1,1,5,0,0,0,6,3,0,Normal,0
70874,3e-06,ifmp,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,2,5,0,Backdoor,1
114114,0.193308,tcp,-,FIN,10,6,1142,268,77.596376,254,252,42543.50781,9270.180664,2,1,20.001889,37.176199,1059.747228,63.38084,255,1823801254,2400289342,255,0.053634,0.007421,0.046213,114,45,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Shellcode,1
92557,0.672166,tcp,-,FIN,12,8,600,404,28.266827,254,252,6546.001953,4213.245117,3,2,57.942454,89.50543,3065.02099,121.924937,255,227478125,125549107,255,0.069923,0.045618,0.024305,50,51,0,0,3,1,1,1,1,1,0,0,0,1,1,0,Backdoor,1
26037,0.113856,tcp,-,FIN,48,50,2958,32642,851.953324,31,29,203555.3594,2247751.5,7,18,2.415787,2.312551,162.675763,160.06393,255,1379624506,1489158199,255,0.000677,0.000536,0.000141,62,653,0,0,4,0,2,1,1,3,0,0,0,2,7,0,Normal,0
29184,0.050007,tcp,-,FIN,60,62,3614,50036,2419.66122,31,29,568560.375,7875537.5,7,24,0.856707,0.809508,74.955273,70.588151,255,2527666352,378410006,255,0.000755,0.000618,0.000137,60,807,0,0,5,0,6,1,1,2,0,0,0,11,10,0,Normal,0
38860,0.001673,udp,-,CON,4,4,528,304,4184.100294,31,29,1893604.25,1090257.0,0,0,0.435,0.200667,0.611649,0.276007,0,0,0,0,0.0,0.0,0.0,132,76,0,0,10,0,4,1,1,4,0,0,0,3,6,0,Normal,0
15243,0.018137,tcp,-,FIN,16,18,1540,1644,1819.48498,31,29,636930.0,685008.5,4,4,1.188933,1.039765,72.342253,2.05819,255,4269949795,4274983196,255,0.000573,0.000459,0.000114,96,91,0,0,7,0,6,5,1,5,0,0,0,7,15,0,Normal,0
100777,0.85991,tcp,-,FIN,60,14,68185,612,84.892604,254,252,623776.875,5293.577148,27,1,14.574746,62.386152,1465.074323,79.226922,255,4191658486,3264113780,255,0.117811,0.048231,0.06958,1136,44,1,0,3,1,1,1,1,3,0,0,1,1,4,0,Normal,0
90873,8e-06,leaf-2,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,1,1,1,7,0,0,0,2,6,0,Backdoor,1
19067,8.345364,tcp,-,FIN,444,858,24952,1094788,155.894945,31,29,23865.70703,1048259.188,38,390,18.837546,9.748743,7672.340211,5518.57436,255,313158810,317965621,255,0.00055,0.000438,0.000112,56,1276,0,0,12,0,4,2,1,4,0,0,0,3,8,0,Normal,0
